,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
2671,Brazil,Potatoes,1991,140264,1761.0,58349.44,25.57
2672,Brazil,Potatoes,1991,140264,1761.0,58349.44,24.25
2673,Brazil,Potatoes,1991,140264,1761.0,58349.44,25.06
2674,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,21.43
2675,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,20.13
2676,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,17.95
2677,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,17.95
2678,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,27.34
2679,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,20.13
2680,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,27.21
2681,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,19.11
2682,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,25.57
2683,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,24.25
2684,Brazil,"Rice, paddy",1991,23020,1761.0,58349.44,25.06
2685,Brazil,Sorghum,1991,14834,1761.0,58349.44,21.43
2686,Brazil,Sorghum,1991,14834,1761.0,58349.44,20.13
2687,Brazil,Sorghum,1991,14834,1761.0,58349.44,17.95
2688,Brazil,Sorghum,1991,14834,1761.0,58349.44,17.95
2689,Brazil,Sorghum,1991,14834,1761.0,58349.44,27.34
2690,Brazil,Sorghum,1991,14834,1761.0,58349.44,20.13
2691,Brazil,Sorghum,1991,14834,1761.0,58349.44,27.21
2692,Brazil,Sorghum,1991,14834,1761.0,58349.44,19.11
2693,Brazil,Sorghum,1991,14834,1761.0,58349.44,25.57
2694,Brazil,Sorghum,1991,14834,1761.0,58349.44,24.25
2695,Brazil,Sorghum,1991,14834,1761.0,58349.44,25.06
2696,Brazil,Soybeans,1991,15533,1761.0,58349.44,21.43
2697,Brazil,Soybeans,1991,15533,1761.0,58349.44,20.13
2698,Brazil,Soybeans,1991,15533,1761.0,58349.44,17.95
2699,Brazil,Soybeans,1991,15533,1761.0,58349.44,17.95
2700,Brazil,Soybeans,1991,15533,1761.0,58349.44,27.34
2701,Brazil,Soybeans,1991,15533,1761.0,58349.44,20.13
2702,Brazil,Soybeans,1991,15533,1761.0,58349.44,27.21
2703,Brazil,Soybeans,1991,15533,1761.0,58349.44,19.11
2704,Brazil,Soybeans,1991,15533,1761.0,58349.44,25.57
2705,Brazil,Soybeans,1991,15533,1761.0,58349.44,24.25
2706,Brazil,Soybeans,1991,15533,1761.0,58349.44,25.06
2707,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,21.43
2708,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,20.13
2709,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,17.95
2710,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,17.95
2711,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,27.34
2712,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,20.13
2713,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,27.21
2714,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,19.11
2715,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,25.57
2716,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,24.25
2717,Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,25.06
2718,Brazil,Wheat,1991,14232,1761.0,58349.44,21.43
2719,Brazil,Wheat,1991,14232,1761.0,58349.44,20.13
2720,Brazil,Wheat,1991,14232,1761.0,58349.44,17.95
2721,Brazil,Wheat,1991,14232,1761.0,58349.44,17.95
2722,Brazil,Wheat,1991,14232,1761.0,58349.44,27.34
2723,Brazil,Wheat,1991,14232,1761.0,58349.44,20.13
2724,Brazil,Wheat,1991,14232,1761.0,58349.44,27.21
2725,Brazil,Wheat,1991,14232,1761.0,58349.44,19.11
2726,Brazil,Wheat,1991,14232,1761.0,58349.44,25.57
2727,Brazil,Wheat,1991,14232,1761.0,58349.44,24.25
2728,Brazil,Wheat,1991,14232,1761.0,58349.44,25.06
2729,Brazil,Yams,1991,91353,1761.0,58349.44,21.43
2730,Brazil,Yams,1991,91353,1761.0,58349.44,20.13
2731,Brazil,Yams,1991,91353,1761.0,58349.44,17.95
2732,Brazil,Yams,1991,91353,1761.0,58349.44,17.95
2733,Brazil,Yams,1991,91353,1761.0,58349.44,27.34
2734,Brazil,Yams,1991,91353,1761.0,58349.44,20.13
2735,Brazil,Yams,1991,91353,1761.0,58349.44,27.21
2736,Brazil,Yams,1991,91353,1761.0,58349.44,19.11
2737,Brazil,Yams,1991,91353,1761.0,58349.44,25.57
2738,Brazil,Yams,1991,91353,1761.0,58349.44,24.25
2739,Brazil,Yams,1991,91353,1761.0,58349.44,25.06
2740,Brazil,Cassava,1992,120019,1761.0,67003.89,21.35
2741,Brazil,Cassava,1992,120019,1761.0,67003.89,20.21
2742,Brazil,Cassava,1992,120019,1761.0,67003.89,17.8
2743,Brazil,Cassava,1992,120019,1761.0,67003.89,17.8
2744,Brazil,Cassava,1992,120019,1761.0,67003.89,27.58
2745,Brazil,Cassava,1992,120019,1761.0,67003.89,20.21
2746,Brazil,Cassava,1992,120019,1761.0,67003.89,27.42
2747,Brazil,Cassava,1992,120019,1761.0,67003.89,18.72
2748,Brazil,Cassava,1992,120019,1761.0,67003.89,25.61
2749,Brazil,Cassava,1992,120019,1761.0,67003.89,24.24
2750,Brazil,Cassava,1992,120019,1761.0,67003.89,24.97
2751,Brazil,Maize,1992,22828,1761.0,67003.89,21.35
2752,Brazil,Maize,1992,22828,1761.0,67003.89,20.21
2753,Brazil,Maize,1992,22828,1761.0,67003.89,17.8
2754,Brazil,Maize,1992,22828,1761.0,67003.89,17.8
2755,Brazil,Maize,1992,22828,1761.0,67003.89,27.58
2756,Brazil,Maize,1992,22828,1761.0,67003.89,20.21
2757,Brazil,Maize,1992,22828,1761.0,67003.89,27.42
2758,Brazil,Maize,1992,22828,1761.0,67003.89,18.72
2759,Brazil,Maize,1992,22828,1761.0,67003.89,25.61
2760,Brazil,Maize,1992,22828,1761.0,67003.89,24.24
2761,Brazil,Maize,1992,22828,1761.0,67003.89,24.97
2762,Brazil,Potatoes,1992,140432,1761.0,67003.89,21.35
2763,Brazil,Potatoes,1992,140432,1761.0,67003.89,20.21
2764,Brazil,Potatoes,1992,140432,1761.0,67003.89,17.8
2765,Brazil,Potatoes,1992,140432,1761.0,67003.89,17.8
2766,Brazil,Potatoes,1992,140432,1761.0,67003.89,27.58
2767,Brazil,Potatoes,1992,140432,1761.0,67003.89,20.21
2768,Brazil,Potatoes,1992,140432,1761.0,67003.89,27.42
2769,Brazil,Potatoes,1992,140432,1761.0,67003.89,18.72
2770,Brazil,Potatoes,1992,140432,1761.0,67003.89,25.61
2771,Brazil,Potatoes,1992,140432,1761.0,67003.89,24.24
2772,Brazil,Potatoes,1992,140432,1761.0,67003.89,24.97
2773,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,21.35
2774,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,20.21
2775,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,17.8
2776,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,17.8
2777,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,27.58
2778,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,20.21
2779,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,27.42
2780,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,18.72
2781,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,25.61
2782,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,24.24
2783,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,24.97
2784,Brazil,Sorghum,1992,17190,1761.0,67003.89,21.35
2785,Brazil,Sorghum,1992,17190,1761.0,67003.89,20.21
2786,Brazil,Sorghum,1992,17190,1761.0,67003.89,17.8
2787,Brazil,Sorghum,1992,17190,1761.0,67003.89,17.8
2788,Brazil,Sorghum,1992,17190,1761.0,67003.89,27.58
2789,Brazil,Sorghum,1992,17190,1761.0,67003.89,20.21
2790,Brazil,Sorghum,1992,17190,1761.0,67003.89,27.42
2791,Brazil,Sorghum,1992,17190,1761.0,67003.89,18.72
2792,Brazil,Sorghum,1992,17190,1761.0,67003.89,25.61
2793,Brazil,Sorghum,1992,17190,1761.0,67003.89,24.24
2794,Brazil,Sorghum,1992,17190,1761.0,67003.89,24.97
2795,Brazil,Soybeans,1992,20352,1761.0,67003.89,21.35
2796,Brazil,Soybeans,1992,20352,1761.0,67003.89,20.21
2797,Brazil,Soybeans,1992,20352,1761.0,67003.89,17.8
2798,Brazil,Soybeans,1992,20352,1761.0,67003.89,17.8
2799,Brazil,Soybeans,1992,20352,1761.0,67003.89,27.58
2800,Brazil,Soybeans,1992,20352,1761.0,67003.89,20.21
2801,Brazil,Soybeans,1992,20352,1761.0,67003.89,27.42
2802,Brazil,Soybeans,1992,20352,1761.0,67003.89,18.72
2803,Brazil,Soybeans,1992,20352,1761.0,67003.89,25.61
2804,Brazil,Soybeans,1992,20352,1761.0,67003.89,24.24
2805,Brazil,Soybeans,1992,20352,1761.0,67003.89,24.97
2806,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,21.35
2807,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,20.21
2808,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,17.8
2809,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,17.8
2810,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,27.58
2811,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,20.21
2812,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,27.42
2813,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,18.72
2814,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,25.61
2815,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,24.24
2816,Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,24.97
2817,Brazil,Wheat,1992,14295,1761.0,67003.89,21.35
2818,Brazil,Wheat,1992,14295,1761.0,67003.89,20.21
2819,Brazil,Wheat,1992,14295,1761.0,67003.89,17.8
2820,Brazil,Wheat,1992,14295,1761.0,67003.89,17.8
2821,Brazil,Wheat,1992,14295,1761.0,67003.89,27.58
2822,Brazil,Wheat,1992,14295,1761.0,67003.89,20.21
2823,Brazil,Wheat,1992,14295,1761.0,67003.89,27.42
2824,Brazil,Wheat,1992,14295,1761.0,67003.89,18.72
2825,Brazil,Wheat,1992,14295,1761.0,67003.89,25.61
2826,Brazil,Wheat,1992,14295,1761.0,67003.89,24.24
2827,Brazil,Wheat,1992,14295,1761.0,67003.89,24.97
2828,Brazil,Yams,1992,91413,1761.0,67003.89,21.35
2829,Brazil,Yams,1992,91413,1761.0,67003.89,20.21
2830,Brazil,Yams,1992,91413,1761.0,67003.89,17.8
2831,Brazil,Yams,1992,91413,1761.0,67003.89,17.8
2832,Brazil,Yams,1992,91413,1761.0,67003.89,27.58
2833,Brazil,Yams,1992,91413,1761.0,67003.89,20.21
2834,Brazil,Yams,1992,91413,1761.0,67003.89,27.42
2835,Brazil,Yams,1992,91413,1761.0,67003.89,18.72
2836,Brazil,Yams,1992,91413,1761.0,67003.89,25.61
2837,Brazil,Yams,1992,91413,1761.0,67003.89,24.24
2838,Brazil,Yams,1992,91413,1761.0,67003.89,24.97
2839,Brazil,Cassava,1993,120628,1761.0,75658.33,21.94
2840,Brazil,Cassava,1993,120628,1761.0,75658.33,20.49
2841,Brazil,Cassava,1993,120628,1761.0,75658.33,17.93
2842,Brazil,Cassava,1993,120628,1761.0,75658.33,17.93
2843,Brazil,Cassava,1993,120628,1761.0,75658.33,28.18
2844,Brazil,Cassava,1993,120628,1761.0,75658.33,20.49
2845,Brazil,Cassava,1993,120628,1761.0,75658.33,26.89
2846,Brazil,Cassava,1993,120628,1761.0,75658.33,18.69
2847,Brazil,Cassava,1993,120628,1761.0,75658.33,26.06
2848,Brazil,Cassava,1993,120628,1761.0,75658.33,24.65
2849,Brazil,Cassava,1993,120628,1761.0,75658.33,25.41
2850,Brazil,Maize,1993,25321,1761.0,75658.33,21.94
2851,Brazil,Maize,1993,25321,1761.0,75658.33,20.49
2852,Brazil,Maize,1993,25321,1761.0,75658.33,17.93
2853,Brazil,Maize,1993,25321,1761.0,75658.33,17.93
2854,Brazil,Maize,1993,25321,1761.0,75658.33,28.18
2855,Brazil,Maize,1993,25321,1761.0,75658.33,20.49
2856,Brazil,Maize,1993,25321,1761.0,75658.33,26.89
2857,Brazil,Maize,1993,25321,1761.0,75658.33,18.69
2858,Brazil,Maize,1993,25321,1761.0,75658.33,26.06
2859,Brazil,Maize,1993,25321,1761.0,75658.33,24.65
2860,Brazil,Maize,1993,25321,1761.0,75658.33,25.41
2861,Brazil,Potatoes,1993,146090,1761.0,75658.33,21.94
2862,Brazil,Potatoes,1993,146090,1761.0,75658.33,20.49
2863,Brazil,Potatoes,1993,146090,1761.0,75658.33,17.93
2864,Brazil,Potatoes,1993,146090,1761.0,75658.33,17.93
2865,Brazil,Potatoes,1993,146090,1761.0,75658.33,28.18
2866,Brazil,Potatoes,1993,146090,1761.0,75658.33,20.49
2867,Brazil,Potatoes,1993,146090,1761.0,75658.33,26.89
2868,Brazil,Potatoes,1993,146090,1761.0,75658.33,18.69
2869,Brazil,Potatoes,1993,146090,1761.0,75658.33,26.06
2870,Brazil,Potatoes,1993,146090,1761.0,75658.33,24.65
2871,Brazil,Potatoes,1993,146090,1761.0,75658.33,25.41
2872,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,21.94
2873,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,20.49
2874,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,17.93
2875,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,17.93
2876,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,28.18
2877,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,20.49
2878,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,26.89
2879,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,18.69
2880,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,26.06
2881,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,24.65
2882,Brazil,"Rice, paddy",1993,22912,1761.0,75658.33,25.41
2883,Brazil,Sorghum,1993,20167,1761.0,75658.33,21.94
2884,Brazil,Sorghum,1993,20167,1761.0,75658.33,20.49
2885,Brazil,Sorghum,1993,20167,1761.0,75658.33,17.93
2886,Brazil,Sorghum,1993,20167,1761.0,75658.33,17.93
2887,Brazil,Sorghum,1993,20167,1761.0,75658.33,28.18
2888,Brazil,Sorghum,1993,20167,1761.0,75658.33,20.49
2889,Brazil,Sorghum,1993,20167,1761.0,75658.33,26.89
2890,Brazil,Sorghum,1993,20167,1761.0,75658.33,18.69
2891,Brazil,Sorghum,1993,20167,1761.0,75658.33,26.06
2892,Brazil,Sorghum,1993,20167,1761.0,75658.33,24.65
2893,Brazil,Sorghum,1993,20167,1761.0,75658.33,25.41
2894,Brazil,Soybeans,1993,21241,1761.0,75658.33,21.94
2895,Brazil,Soybeans,1993,21241,1761.0,75658.33,20.49
2896,Brazil,Soybeans,1993,21241,1761.0,75658.33,17.93
2897,Brazil,Soybeans,1993,21241,1761.0,75658.33,17.93
2898,Brazil,Soybeans,1993,21241,1761.0,75658.33,28.18
2899,Brazil,Soybeans,1993,21241,1761.0,75658.33,20.49
2900,Brazil,Soybeans,1993,21241,1761.0,75658.33,26.89
2901,Brazil,Soybeans,1993,21241,1761.0,75658.33,18.69
2902,Brazil,Soybeans,1993,21241,1761.0,75658.33,26.06
2903,Brazil,Soybeans,1993,21241,1761.0,75658.33,24.65
2904,Brazil,Soybeans,1993,21241,1761.0,75658.33,25.41
2905,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,21.94
2906,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,20.49
2907,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,17.93
2908,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,17.93
2909,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,28.18
2910,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,20.49
2911,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,26.89
2912,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,18.69
2913,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,26.06
2914,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,24.65
2915,Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,25.41
2916,Brazil,Wheat,1993,14825,1761.0,75658.33,21.94
2917,Brazil,Wheat,1993,14825,1761.0,75658.33,20.49
2918,Brazil,Wheat,1993,14825,1761.0,75658.33,17.93
2919,Brazil,Wheat,1993,14825,1761.0,75658.33,17.93
2920,Brazil,Wheat,1993,14825,1761.0,75658.33,28.18
2921,Brazil,Wheat,1993,14825,1761.0,75658.33,20.49
2922,Brazil,Wheat,1993,14825,1761.0,75658.33,26.89
2923,Brazil,Wheat,1993,14825,1761.0,75658.33,18.69
2924,Brazil,Wheat,1993,14825,1761.0,75658.33,26.06
2925,Brazil,Wheat,1993,14825,1761.0,75658.33,24.65
2926,Brazil,Wheat,1993,14825,1761.0,75658.33,25.41
2927,Brazil,Yams,1993,91471,1761.0,75658.33,21.94
2928,Brazil,Yams,1993,91471,1761.0,75658.33,20.49
2929,Brazil,Yams,1993,91471,1761.0,75658.33,17.93
2930,Brazil,Yams,1993,91471,1761.0,75658.33,17.93
2931,Brazil,Yams,1993,91471,1761.0,75658.33,28.18
2932,Brazil,Yams,1993,91471,1761.0,75658.33,20.49
2933,Brazil,Yams,1993,91471,1761.0,75658.33,26.89
2934,Brazil,Yams,1993,91471,1761.0,75658.33,18.69
2935,Brazil,Yams,1993,91471,1761.0,75658.33,26.06
2936,Brazil,Yams,1993,91471,1761.0,75658.33,24.65
2937,Brazil,Yams,1993,91471,1761.0,75658.33,25.41
2938,Brazil,Cassava,1994,132173,1761.0,84312.78,21.91
2939,Brazil,Cassava,1994,132173,1761.0,84312.78,20.77
2940,Brazil,Cassava,1994,132173,1761.0,84312.78,18.42
2941,Brazil,Cassava,1994,132173,1761.0,84312.78,18.42
2942,Brazil,Cassava,1994,132173,1761.0,84312.78,27.53
2943,Brazil,Cassava,1994,132173,1761.0,84312.78,20.77
2944,Brazil,Cassava,1994,132173,1761.0,84312.78,26.9
2945,Brazil,Cassava,1994,132173,1761.0,84312.78,19.15
2946,Brazil,Cassava,1994,132173,1761.0,84312.78,26.05
2947,Brazil,Cassava,1994,132173,1761.0,84312.78,24.71
2948,Brazil,Cassava,1994,132173,1761.0,84312.78,25.42
2949,Brazil,Maize,1994,23629,1761.0,84312.78,21.91
2950,Brazil,Maize,1994,23629,1761.0,84312.78,20.77
2951,Brazil,Maize,1994,23629,1761.0,84312.78,18.42
2952,Brazil,Maize,1994,23629,1761.0,84312.78,18.42
2953,Brazil,Maize,1994,23629,1761.0,84312.78,27.53
2954,Brazil,Maize,1994,23629,1761.0,84312.78,20.77
2955,Brazil,Maize,1994,23629,1761.0,84312.78,26.9
2956,Brazil,Maize,1994,23629,1761.0,84312.78,19.15
2957,Brazil,Maize,1994,23629,1761.0,84312.78,26.05
2958,Brazil,Maize,1994,23629,1761.0,84312.78,24.71
2959,Brazil,Maize,1994,23629,1761.0,84312.78,25.42
2960,Brazil,Potatoes,1994,144802,1761.0,84312.78,21.91
2961,Brazil,Potatoes,1994,144802,1761.0,84312.78,20.77
2962,Brazil,Potatoes,1994,144802,1761.0,84312.78,18.42
2963,Brazil,Potatoes,1994,144802,1761.0,84312.78,18.42
2964,Brazil,Potatoes,1994,144802,1761.0,84312.78,27.53
2965,Brazil,Potatoes,1994,144802,1761.0,84312.78,20.77
2966,Brazil,Potatoes,1994,144802,1761.0,84312.78,26.9
2967,Brazil,Potatoes,1994,144802,1761.0,84312.78,19.15
2968,Brazil,Potatoes,1994,144802,1761.0,84312.78,26.05
2969,Brazil,Potatoes,1994,144802,1761.0,84312.78,24.71
2970,Brazil,Potatoes,1994,144802,1761.0,84312.78,25.42
2971,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,21.91
2972,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,20.77
2973,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,18.42
2974,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,18.42
2975,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,27.53
2976,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,20.77
2977,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,26.9
2978,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,19.15
2979,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,26.05
2980,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,24.71
2981,Brazil,"Rice, paddy",1994,23876,1761.0,84312.78,25.42
2982,Brazil,Sorghum,1994,19056,1761.0,84312.78,21.91
2983,Brazil,Sorghum,1994,19056,1761.0,84312.78,20.77
2984,Brazil,Sorghum,1994,19056,1761.0,84312.78,18.42
2985,Brazil,Sorghum,1994,19056,1761.0,84312.78,18.42
2986,Brazil,Sorghum,1994,19056,1761.0,84312.78,27.53
2987,Brazil,Sorghum,1994,19056,1761.0,84312.78,20.77
2988,Brazil,Sorghum,1994,19056,1761.0,84312.78,26.9
2989,Brazil,Sorghum,1994,19056,1761.0,84312.78,19.15
2990,Brazil,Sorghum,1994,19056,1761.0,84312.78,26.05
2991,Brazil,Sorghum,1994,19056,1761.0,84312.78,24.71
2992,Brazil,Sorghum,1994,19056,1761.0,84312.78,25.42
2993,Brazil,Soybeans,1994,21632,1761.0,84312.78,21.91
2994,Brazil,Soybeans,1994,21632,1761.0,84312.78,20.77
2995,Brazil,Soybeans,1994,21632,1761.0,84312.78,18.42
2996,Brazil,Soybeans,1994,21632,1761.0,84312.78,18.42
2997,Brazil,Soybeans,1994,21632,1761.0,84312.78,27.53
2998,Brazil,Soybeans,1994,21632,1761.0,84312.78,20.77
2999,Brazil,Soybeans,1994,21632,1761.0,84312.78,26.9
3000,Brazil,Soybeans,1994,21632,1761.0,84312.78,19.15
3001,Brazil,Soybeans,1994,21632,1761.0,84312.78,26.05
3002,Brazil,Soybeans,1994,21632,1761.0,84312.78,24.71
3003,Brazil,Soybeans,1994,21632,1761.0,84312.78,25.42
3004,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,21.91
3005,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,20.77
3006,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,18.42
3007,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,18.42
3008,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,27.53
3009,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,20.77
3010,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,26.9
3011,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,19.15
3012,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,26.05
3013,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,24.71
3014,Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,25.42
3015,Brazil,Wheat,1994,15541,1761.0,84312.78,21.91
3016,Brazil,Wheat,1994,15541,1761.0,84312.78,20.77
3017,Brazil,Wheat,1994,15541,1761.0,84312.78,18.42
3018,Brazil,Wheat,1994,15541,1761.0,84312.78,18.42
3019,Brazil,Wheat,1994,15541,1761.0,84312.78,27.53
3020,Brazil,Wheat,1994,15541,1761.0,84312.78,20.77
3021,Brazil,Wheat,1994,15541,1761.0,84312.78,26.9
3022,Brazil,Wheat,1994,15541,1761.0,84312.78,19.15
3023,Brazil,Wheat,1994,15541,1761.0,84312.78,26.05
3024,Brazil,Wheat,1994,15541,1761.0,84312.78,24.71
3025,Brazil,Wheat,1994,15541,1761.0,84312.78,25.42
3026,Brazil,Yams,1994,91667,1761.0,84312.78,21.91
3027,Brazil,Yams,1994,91667,1761.0,84312.78,20.77
3028,Brazil,Yams,1994,91667,1761.0,84312.78,18.42
3029,Brazil,Yams,1994,91667,1761.0,84312.78,18.42
3030,Brazil,Yams,1994,91667,1761.0,84312.78,27.53
3031,Brazil,Yams,1994,91667,1761.0,84312.78,20.77
3032,Brazil,Yams,1994,91667,1761.0,84312.78,26.9
3033,Brazil,Yams,1994,91667,1761.0,84312.78,19.15
3034,Brazil,Yams,1994,91667,1761.0,84312.78,26.05
3035,Brazil,Yams,1994,91667,1761.0,84312.78,24.71
3036,Brazil,Yams,1994,91667,1761.0,84312.78,25.42
3037,Brazil,Cassava,1995,130631,1761.0,92967.22,22.07
3038,Brazil,Cassava,1995,130631,1761.0,92967.22,20.61
3039,Brazil,Cassava,1995,130631,1761.0,92967.22,18.27
3040,Brazil,Cassava,1995,130631,1761.0,92967.22,18.27
3041,Brazil,Cassava,1995,130631,1761.0,92967.22,27.52
3042,Brazil,Cassava,1995,130631,1761.0,92967.22,20.61
3043,Brazil,Cassava,1995,130631,1761.0,92967.22,27.34
3044,Brazil,Cassava,1995,130631,1761.0,92967.22,18.89
3045,Brazil,Cassava,1995,130631,1761.0,92967.22,26.05
3046,Brazil,Cassava,1995,130631,1761.0,92967.22,24.77
3047,Brazil,Cassava,1995,130631,1761.0,92967.22,25.65
3048,Brazil,Maize,1995,26005,1761.0,92967.22,22.07
3049,Brazil,Maize,1995,26005,1761.0,92967.22,20.61
3050,Brazil,Maize,1995,26005,1761.0,92967.22,18.27
3051,Brazil,Maize,1995,26005,1761.0,92967.22,18.27
3052,Brazil,Maize,1995,26005,1761.0,92967.22,27.52
3053,Brazil,Maize,1995,26005,1761.0,92967.22,20.61
3054,Brazil,Maize,1995,26005,1761.0,92967.22,27.34
3055,Brazil,Maize,1995,26005,1761.0,92967.22,18.89
3056,Brazil,Maize,1995,26005,1761.0,92967.22,26.05
3057,Brazil,Maize,1995,26005,1761.0,92967.22,24.77
3058,Brazil,Maize,1995,26005,1761.0,92967.22,25.65
3059,Brazil,Potatoes,1995,152304,1761.0,92967.22,22.07
3060,Brazil,Potatoes,1995,152304,1761.0,92967.22,20.61
3061,Brazil,Potatoes,1995,152304,1761.0,92967.22,18.27
3062,Brazil,Potatoes,1995,152304,1761.0,92967.22,18.27
3063,Brazil,Potatoes,1995,152304,1761.0,92967.22,27.52
3064,Brazil,Potatoes,1995,152304,1761.0,92967.22,20.61
3065,Brazil,Potatoes,1995,152304,1761.0,92967.22,27.34
3066,Brazil,Potatoes,1995,152304,1761.0,92967.22,18.89
3067,Brazil,Potatoes,1995,152304,1761.0,92967.22,26.05
3068,Brazil,Potatoes,1995,152304,1761.0,92967.22,24.77
3069,Brazil,Potatoes,1995,152304,1761.0,92967.22,25.65
3070,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,22.07
3071,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,20.61
3072,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,18.27
3073,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,18.27
3074,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,27.52
3075,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,20.61
3076,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,27.34
3077,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,18.89
3078,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,26.05
3079,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,24.77
